id,page,x,y,caption
img_1175,799,59.16,42.24,"Endocrine organs and the presence of feedback controls. Both positive and negative feedback controls exist for each endocrine gland having a regulating (R) and stimulating (S) hormone. Those acting through hypothalamic-pituitary axis include: thyroid hormones on TRH-TSH axis, cortisol on CRH-ACTH axis, gonadal steroids on GnRH-LH/FSH axis and insulin-like GH on GHRH-GH axis. Those independent of pituitary control (shown by interrupted arrows) have also feedback controls by calcium on PTH, and hypoglycaemia on insulin release by pancreatic islets."
img_1177,803,48.0,42.0,"Pituitary adenoma, sinusoidal pattern."
img_1178,807,48.0,42.0,"Pheochromocytoma of the adrenal medulla. The specimen shows compressed kidney at the lower end (arrow) while the upper end shows a large spherical tumour separate from the kidney. Cut surface of tumour shows cystic change while solid areas show dark brown, necrotic and haemorrhagic tumour."
img_1179,807,311.88,42.0,"Adrenal pheochromocytoma. The tumour has typical zellballen or nested pattern. The tumour cells are large, polyhedral and pleomorphic having abundant granular cytoplasm."
img_1181,808,47.64,42.24,"Neuroblastoma, It shows small, round to oval cells forming irregular sheets separated by fibrovascular stroma. A few Homer-Wright’s pseudorosettes are also present. Inset shows a close-up view of pseudorosette."
img_1182,810,53.28,547.16,Appearance in functional disorders of the thyroid gland.
img_1183,812,48.16,42.0,"Hashimoto’s thyroiditis. Histologic features include: lymphoid cell infiltration with formation of lymphoid follicles having germinal centres; small, atrophic and colloid-deficient follicles; presence of Hurthle cells which have granular oxyphil cytoplasm and large irregular nuclei; and slight fibrous thickening of lobular septa."
img_1184,813,48.25,515.29,"Graves’ disease. The follicles are small and are lined by tall columnar epithelium, which is piled up at places forming papillary infoldings. Colloid is nearly absent and appears lightly staining, watery and finely vacuolated."
img_1186,814,51.6,42.0,Pathogenesis of simple and nodular goitre.
img_1188,815,47.64,42.0,Simple goitre. Microscopy shows large follicles distended by colloid and lined by flattened follicular epithelium.
img_1189,816,47.76,41.76,"Nodular goitre. The predominant histologic features are: nodularity, extensive scarring with foci of calcification, areas of haemorrhages and variable-sized follicles lined by flat to high epithelium and containing abundant colloid."
img_1190,817,48.12,42.0,Follicular adenoma thyroid. Sectioned surface of the thyroid shows a solitary nodule having capsule. The nodule is grey-white and is distinct from the adjoining thyroid parenchyma.
img_1191,817,48.0,517.56,"Follicular adenoma, foetal (microfollicular) type. The tumour is well-encapsulated with compression of surrounding thyroid parenchyma. The tumour consists of small follicles lined by cuboidal epithelium and contain little or no colloid and separated by abundant loose stroma."
img_1193,819,48.05,531.69,Papillary carcinoma thyroid. Microscopy shows branching papillae having flbrovascular stalk covered by a single layer of cuboidal cells having ground-glass nuclei (inbox). Colloid-filled follicles and solid sheets of tumour cells are also present.
img_1194,820,48.12,42.0,"Follicular carcinoma, showing encapsulated tumour with invasion of a capsular vessel. The follicles lined by tumour cells are of various sizes and there is mild pleomorphism."
img_1197,822,322.2,42.0,Role of parathormone in regulating calcium metabo lism in the body.
img_1198,823,334.32,42.0,Major clinical manifestations of hyperparathyroidism.
img_1200,826,56.4,497.4,"A, Pathway of normal insulin synthesis and release in β-cells of pancreatic islets. B, Chain of events in action of insulin on target cell."
img_1202,829,48.0,42.0,Amyloidosis of the pancreatic islet tissue. The islets are mostly replaced by structureless eosinophilic material which stains positively with Congo red.
img_1203,830,54.6,42.0,Pathophysiological basis of common signs and symptoms due to uncontrolled hyperglycaemia in diabetes mellitus.
img_1204,831,53.16,42.0,"Long-term complications of diabetes mellitus. A, Pathogenesis. B, Secondary systemic complications."
img_1205,833,52.08,530.72,"The glucose tolerance test, showing blood glucose curves (venous blood glucose) and glucosuria after 75 gm of oral glucose."
img_1213,839,48.0,538.0,Chronic suppurative osteomyelitis. Histologic appearance shows necrotic bone and extensive purulent inflammatory exudate.
img_1214,839,48.0,42.42,"Pathogenesis of pyogenic osteomyelitis. A, The process begins as a focus of microabscess in a vascular loop in the marrow which expands to stimulate resorption of adjacent bony trabeculae. Simultaneously, there is beginning of reactive woven bone formation by the periosteum. B, The abscess expands further causing necrosis of the cortex called sequestrum. The formation of viable new reactive bone surrounding the sequestrum is called involucrum. The extension of infection into the joint space, epiphysis and the skin produces a draining sinus."
img_1215,840,53.88,42.0,Osteomyelitis of the vertebral body.
img_1216,840,312.0,483.6,Tuberculous osteomyelitis. There are epithelioid cell granulomas with minute areas of caseation necrosis and surrounded by Langhans’ giant cells. Pieces of necrotic bone are also seen.
img_1219,843,51.6,471.22,Pathogenesis of renal osteodystrophy in chronic renal failure. Circled serial numbers in the graphic representation correspond to the sequence described in the text under pathogenesis.
img_1222,846,48.0,42.0,Fibrous dysplasia of the bone. The bony trabeculae have fish­hook appearance (or Chinese­letter appearance) surrounded by fibrous tissue. The osteoblastic rimming of the bony trabeculae are characteristically absent.
img_1224,847,48.0,42.0,"Aneurysmal bone cyst. Histologic hallmark of lesion is presence of aneurysmal spaces filled with blood, partly lined by endothelium and separated by connective tissue septa containing osteoclast­like giant cells along the wall of vascular spaces."
img_1225,849,48.0,42.0,Anatomic locations of common primary bone and cartilage tumours.
img_1226,850,48.0,508.8,"Osteosarcoma. Hallmarks of microscopic picture of the usual osteosarcoma are the sarcoma cells characterised by variation in size and shape of tumour cells, bizarre mitosis and multinucleate tumour giant cells, and osteogenesis i.e. production of osteoid matrix and bone directly by the tumour cells."
img_1229,852,48.0,501.6,Osteochondroma. The overlying cap shows mature cartilage cells covering the underlying mature lamellar bone containing marrow spaces.
img_1230,853,312.0,42.0,"Chondrosarcoma, scapula. The bone is expanded externally due to a gelatinous tumour. Sectioned surface shows lobulated mass with bluish cartilaginous hue infiltrating the soft tissues."
img_1232,854,47.16,42.0,Chondrosarcoma. Histologic features include invasion of the tumour into adjacent soft tissues and cytologic characteristics of malignancy in the tumour cells.
img_1233,855,47.76,42.0,Osteoclastoma. Microscopy reveals osteoclast­like multinucleate giant cells which are regularly distributed among the mononuclear stromal cells.
img_1234,856,47.64,511.1,Ewing’s sarcoma. Characteristic microscopic features are irregular lobules of uniform small tumour cells with indistinct cytoplasmic outlines which are separated by fibrous tissue septa having rich vascularity. Areas of necrosis and inflammatory infiltrate are also included. Inbox in the right photomicrograph shows PAS positive tumour cells in perivascular location.
img_1235,856,63.72,42.0,"Ewing’s sarcoma. The tumour is largely extending into soft tissues including the skeletal muscle. Cut surface of the tumour is grey­white, cystic, soft and friable."
img_1238,857,47.28,41.76,Chordoma. The tumour cells are quite variable in size having characteristic bubbly cytoplasm (physaliphorous cells) and anisonucleocytosis. The background is myxoid.
img_1239,857,312.0,42.0,Osseous deposits from carcinoma breast.
img_1241,859,328.68,323.06,Pathogenesis of rheumatoid arthritis.
img_1242,860,69.72,498.53,Rheumatoid arthritis. The characteristic histologic features are villous hypertrophy of the synovium and marked mononuclear inflammatory cell infiltrate in synovial membrane with formation of lymphoid follicles at places.
img_1243,862,47.64,42.0,"A gouty tophus, showing central aggregates of urate crystals surrounded by inflammatory cells, fibroblasts and occasional giant cells."
img_1245,863,48.0,41.51,Tenosynovial giant cell tumour. The tumour shows infiltrate of small oval to spindled histiocytes with numerous interspersed multinucleate giant cells lying in a background of fibrous tissue.
img_1246,863,312.0,42.0,Cyst of ganglion. The cyst wall is composed of dense connective tissue lined internally by flattened lining. The cyst wall shows myxoid degeneration.
img_1253,870,47.88,42.0,Fibroma of the oral cavity. The circumscribed lesion is composed of mature collagenised fibrous connective tissue.
img_1255,871,348.84,42.0,"Fibrosarcoma, common clinical location."
img_1256,872,312.0,512.87,Malignant fibrous histiocytoma. The lobulated tumour infiltrating the skeletal muscle is somewhat circumscribed. Cut surface is grey-white fleshy with areas of haemorrhage and necrosis.
img_1257,872,48.0,42.0,Fibrosarcoma. Microscopy shows a well-differentiated tumour composed of spindle-shaped cells forming interlacing fascicles producing a typical Herring-bone pattern. A few mitotic figures are also seen.
img_1259,873,47.64,42.0,Malignant fibrous histiocytoma (pleomorphic sarcoma). The tumour shows admixture of spindle-shaped pleomorphic cells forming storiform (cart-wheel) pattern and histiocyte-like round to oval cells. Bizarre pleomorphic multinucleate tumour giant cells and some mononuclear inflammatory cells are also present.
img_1260,874,48.0,532.8,Lipoma. The tumour shows a thin capsule and underlying lobules of mature adipose cells separated by delicate fibrous septa.
img_1263,875,47.64,42.0,"Liposarcoma. The tumour shows characteristic, univacuolated and multi vacuolated lipoblasts with bizarre nuclei. Inset in the right photomicrograph shows close-up view of a typical lipoblast having multivacuolated cytoplasm indenting the atypical nucleus."
img_1264,876,48.0,42.0,"Botryoid rhabdomyosarcoma, nose. The tumour shows the characteristic submucosal Cambium layer of tumour cells. The tumour cells are round to oval and have anaplasia."
img_1265,876,48.24,509.1,"Alveolar rhabdomyosarcoma. The tumour is divided into alveolar spaces composed of fibrocollagenous tissue. The fibrous trabeculae are lined by small, dark, undifferentiated tumour cells, with some cells floating in the alveolar spaces. A few multinucleate tumour giant cells are also present."
img_1267,877,48.0,502.28,"Classic synovial sarcoma, showing characteristic biphasic cellular pattern. The tumour is composed of epithelial-like cells lining cleft- like spaces and gland-like structures, and spindle cell areas forming fibrosarcoma-like growth pattern."
img_1271,879,50.64,529.8,Cells comprising the nervous system.
img_1274,882,54.72,42.0,Normal circulation of CSF.
img_1275,883,312.64,42.24,Acute suppurative meningitis.
img_1276,884,312.0,42.24,Cryptococci in CSF as seen in mucicarmine stain.
img_1277,885,312.0,42.0,Tuberculous encephalitis of the brain.
img_1279,887,48.0,42.0,Neurocysticercosis. The sliced surface of the cerebral hemisphere of the brain shows may tiny whitish nodules and cysts about 1 cm in diameter.
img_1280,889,48.0,43.2,An old cystic infarct in the brain (coronal section). There is shrinkage of scarred area with ipsilateral ventricular dilatation.
img_1281,889,311.76,43.2,"An anaemic infarct of a few days duration. The histologic changes are reactive astrocytosis, a few reactive macrophages and neovascularisation in the wall of the cystic lesion. The outer cortical layer is, however, intact."
img_1282,889,312.0,577.83,Two types of intracranial haemorrhage: intracerebral (left) and subarachnoid haemorrhage (right).
img_1283,890,51.48,508.32,The circle of Willis showing principal sites of berry (saccular) aneurysms. The serial numbers indicate the frequency of involvement.
img_1284,891,59.64,42.24,Epidural haematoma often results from rupture of artery following skull fracture resulting in accumulation of arterial blood between the skull and the dura.
img_1286,891,320.16,43.92,Subdural haematoma often results from rupture of veins crossing the cerebral convexities and is characterised by accumulation of venous blood between the dura and the arachnoid.
img_1288,895,51.0,568.68,The anatomic distribution of common tumours.
img_1289,896,48.24,42.24,"Anaplastic astrocytoma, showing hypercellularity of pleomorphic astrocytic cells, mitoses and vascular proliferation in fibrillary background. Areas of necrosis are also present."
img_1290,896,48.0,470.4,"Glioblastoma multiforme (WHO grade IV astrocytoma). The tumour is densely cellular having marked pleomorphism. Characteristically, the tumour has areas of necrosis which are surrounded by a palisade layer of anaplastic tumour cells."
img_1291,897,48.0,42.24,Ependymoma showing uniform ependymal tumour cells forming rosettes and canaliculi.
img_1292,899,57.12,42.0,"Meningioma, The tumour mass is circumscribed (arrow) with irregular surface convolutions and prominent blood vessels. It is firm in consistency with peripherally adherent thick firm dural tissue. Cut surface of the mass is firm and fibrous."
img_1293,899,47.76,507.0,"Meningioma, transitional type. The cells have features of both syncytial and fibroblastic type and form whorled appearance. Some of the whorls contain psammoma bodies."
img_1295,900,49.08,42.24,"Metastatic tumour deposits in the brain. They are commonly multiple, well-defined and usually located at the grey and white matter junction."
img_1296,901,48.0,42.0,Pathologic reaction of peripheral nerve to injury.
img_1297,902,48.24,42.0,"Schwannoma (neurilemmoma), showing whorls of densely cellular (Antoni A) and loosely cellular (Antoni B) areas with characteristic nuclear palisading (Verocay bodies)."
img_1298,902,48.0,471.6,"Plexiform neurofibromatosis. The main mass is multilobulated with increased fat while lower part of the image shows a separate encapsulated gelatinous mass. Cut surface of both the masses shows circumscribed, gelatinous, lobulated grey-white firm masses."
img_1302,903,47.88,42.0,"Neurofibroma, showing interlacing bundles of spindle-shaped cells separated by mucoid matrix. The cells have wavy nuclei and a residual nerve fibre (neurite) is also identified."
