id,page,x,y,caption
img_1294,816,113.6,53.96,"Fig. 21.23 Chondrosarcoma. (A) Nodules of hyaline and myxoid cartilage permeating throughout the medullary cavity, growing through the cortex, and forming a relatively well-circumscribed soft tissue mass."
img_1295,816,319.4,53.96,Fig. 21.23 Chondrosarcoma. (B) Conventional chondrosarcoma entraps native lamellar bone as a confluent mass of cartilage.
img_1296,816,321.0,546.45,Fig. 21.24 Ewing sarcoma composed of sheets of small round cells with small amounts of clear cytoplasm.
img_1298,817,73.92,453.67,"Fig. 21.25 Radiographically, giant cell tumor of the proximal fibula is pre- dominantly lytic, expansile with destruction of the cortex. A pathologic fracture is also present."
img_1299,817,309.0,54.0,Fig. 21.26 Giant cell tumor illustrating an abundance of multinucleated giant cells with background mononuclear stromal cells.
img_1304,818,280.95,53.87,Fig. 21.27 (B) Axial magnetic resonance image demonstrating characteristic fluid-fluid levels (arrow).
img_1305,818,96.99,53.87,Fig. 21.27 (A) Coronal computed axial tomography scan showing eccentric aneurysmal bone cyst of tibia. The soft tissue component is delineated by a thin rim of reactive subperiosteal bone.
img_1306,818,57.0,515.11,"Fig. 21.28 Aneurysmal bone cyst with blood-filled cystic space surrounded by a fibrous wall containing proliferating fibroblasts, reactive woven bone, and osteoclast-type giant cells."
img_1307,818,355.56,434.37,Fig. 21.29 Nonossifying fibroma of the distal tibia metaphysis producing an eccentric lobulated radiolucency surrounded by a sclerotic margin.
img_1308,819,309.0,515.11,Fig. 21.31 Fibrous dysplasia composed of curvilinear trabeculae of woven bone that lack conspicuous osteoblastic rimming and arise in a background of fibrous tissue.
img_1309,819,45.0,54.0,Fig. 21.30 Storiform pattern created by benign spindle cells with scattered osteoclast-type giant cells characteristic of a fibrous cortical defect.
img_1313,822,313.08,53.93,Fig. 21.33 Osteoarthritis. (A) Histologic demonstration of the characteristic fibrillation of the articular cartilage.
img_1314,822,61.92,73.73,"Fig. 21.33 Osteoarthritis. (B) Eburnated articular surface exposing subchondral bone (1), subchondral cyst (2), and residual articular cartilage (3)."
img_1315,822,59.99,430.5,"Fig. 21.34 Severe osteoarthritis of the hip. The joint space is narrowed, and there is subchondral sclerosis with scattered oval radiolucent cysts and peripheral osteophyte lipping (arrows)."
img_1319,824,57.0,514.29,Fig. 21.38 Rheumatoid nodule composed of central necrosis rimmed by palisaded histiocytes.
img_1320,825,69.36,54.0,"Fig. 21.39 Rheumatoid arthritis of the hand. Characteristic features include diffuse osteopenia, marked loss of the joint spaces of the carpal, metacarpal, phalangeal, and interphalangeal joints, periarticular bony erosions, and ulnar drift of the fingers."
img_1329,830,91.77,53.92,"Fig. 21.44 Tenosynovial giant cell tumor, diffuse type. (A) Excised synovium with fronds and nodules typical of pigmented villonodular synovitis."
img_1330,830,341.73,53.92,"Fig. 21.44 Tenosynovial giant cell tumor, diffuse type. (B) Sheets of proliferating cells in tenosynovial giant cell tumor bulging the synovial lining."
img_1336,832,63.99,53.87,Fig. 21.45 Liposarcoma. (A) The well-differentiated subtype consists of mature adipocytes and scattered spindle cells with hyperchromatic nuclei.
img_1337,832,313.95,53.87,Fig. 21.45 Liposarcoma. (B) Myxoid liposarcoma with abundant ground substance and a rich capillary network in which there are scattered immature adipocytes and more primitive round-to- stellate cells.
img_1338,832,56.99,545.84,"Fig. 21.46 Nodular fasciitis with plump, randomly oriented spindle cells surrounded by myxoid stroma. Note the mitotic activity (arrowheads)."
img_1339,832,321.0,556.43,Fig. 21.47 Deep fibromatosis infiltrating between skeletal muscle cells.
img_1344,834,321.0,54.0,Fig. 21.49 Synovial sarcoma showing the classic biphasic spindle cell and glandlike histologic appearance.
img_1349,835,45.0,54.0,Fig. 21.50 Undifferentiated pleomorphic sarcoma showing anaplastic spin- dled to polygonal cells.
img_1353,839,56.99,53.95,"Fig. 22.2 Pathologic changes in peripheral neuropathies. (A) Regeneration after segmental demyelination. Teased fiber preparations allow for examination of individual axons of peripheral nerves. A normal axon (left) with a long thick dark myelin internode flanked by nodes of Ranvier (arrows; compare with Fig. 22.1A). All myelin internodes along his axon would be expected to be of similar length and width. The right axon, by contrast, shows a segment surrounded by a series of thinly myelinated internodes of uneven length flanked on both ends by normal thicker myelin internodes (arrows mark nodes of Ranvier; compare with Fig. 22.1C). (B–C) Vasculitic neuropathy. In"
img_1354,839,228.23,53.95,"Fig. 22.2 Pathologic changes in peripheral neuropathies. (B), the perineurial connective tissue contains an inflammatory infiltrate around small blood vessels that has obliterated a vessel. In"
img_1355,839,399.59,54.07,"Fig. 22.2 Pathologic changes in peripheral neuropathies. (C), a special stain that colors myelinated axons dark blue hue shows that the nerve fascicle in the upper portion of this field (asterisk) has lost almost all of its large myelinated axons, in contrast with the other fascicle shown. Such interfascicular variation in axonal density is often seen in neuropathies resulting from vascular injury."
img_1358,842,308.87,53.79,"Fig. 22.3 The dystrophin-glycoprotein complex (DGC). This complex of glycoproteins serves to couple the cell membrane (the sarcolemma) to extracellular matrix proteins such as laminin-2 and the intracellular cytoskel- eton. A key set of connections is made by dystrophin, a scaffolding protein that tethers the myofibrillar cytoskeleton to the transmembrane dystrogly- cans and sarcoglycans, and also binds signaling complexes containing dystro- brevin, syntrophin, neuronal nitric oxide synthetase (nNOS), and caveolin. Mutations in dystrophin are associated with X-linked Duchenne and Becker muscular dystrophies; mutations in caveolin and the sarcoglycan proteins with autosomal limb-girdle muscular dystrophies; and mutations in α2- laminin (merosin) with a form of congenital muscular dystrophy."
img_1372,843,76.43,354.43,"Fig. 22.4 Patterns of skeletal muscle injury. (C) Neurogenic changes. (C1) This diagrammatic representation of four normal motor units shows a checkerboard-type admixture of light and dark stained fibers of opposite type. (C2) Damage to innervating axons leads to a loss of trophic input and the atrophy of myofibers. (C3) Reinnervation of myofibers can result in a switch in fiber type and segregation of fibers of like type. As illustrated here, reinnervation is also often associated with an increase in motor unit size, with more myofibers innervated by an individual axon. (C4) Normal muscle has a checkerboard distribution of type I (light) and type II (dark) fibers on this ATPase reaction (pH9.4), corresponding to findings in (A). (C5) Clustered flattened “angulated” atrophic fibers (grouped atrophy) are a typical finding associated with disrupted innervation. (C6) With ongoing denervation and reinnervation, large clusters of fibers appear that all share the same fiber type (fiber type grouping)."
img_1373,843,251.15,354.31,Fig. 22.4 Patterns of skeletal muscle injury. (A) Normal skeletal muscle has relatively uniform polygonal myofibers with peripherally placed nuclei that are tightly packed together into fascicles separated by scant connective tissue. A perimysial interfascicular septum containing a blood vessel is present (top center).
img_1374,843,419.27,354.31,"Fig. 22.4 Patterns of skeletal muscle injury. (B) Myopathic conditions often are associated with segmental necrosis and regeneration of individual myofibers. Necrotic cells (B1–B3) are infiltrated by variable numbers of inflammatory cells. Regenerative myofibers (B4, arrow) are characterized by cytoplasmic basophilia and enlarged nucleoli (not visible at this power)."
img_1389,852,37.97,70.33,"Fig. 23.1 Patterns of neuronal injury. (C) Collection of microglial cells forming a poorly defined nodule, a common finding in viral infections."
img_1390,852,213.89,53.89,"Fig. 23.1 Patterns of neuronal injury. (A) Acute hypoxic-ischemic injury in the cerebral cortex. The cell bodies are shrunken and eosinophilic (“red neurons”), and the nuclei are pyknotic."
img_1391,852,389.93,54.0,"Fig. 23.1 Patterns of neuronal injury. (B) Reactive astrocytes, with eosinophilic cytoplasm and multiple radiating processes."
img_1392,853,57.0,53.5,Fig. 23.2 Cerebral edema. The surfaces of the gyri are flattened as a result of compression of the expanding brain by the dura mater and inner surface of the skull. Such changes are associated with a dangerous increase in intra- cranial pressure.
img_1393,853,330.0,522.69,Fig. 23.3 Hydrocephalus. Dilated lateral ventricles seen in a coronal section through the mid-thalamus.
img_1394,854,45.0,535.51,"Fig. 23.5 Duret hemorrhage. As mass effect displaces the brain downward, there is disruption of the vessels that enter the pons along the midline, leading to hemorrhage."
img_1396,855,105.53,489.9,"Fig. 23.6 Cerebral infarction. (A) Infiltration of a cerebral infarction by neutrophils begins at the edges of the lesion, where the vascular supply is intact."
img_1397,855,244.49,489.9,"Fig. 23.6 Cerebral infarction. (B) By day 10, an area of infarction shows the presence of macrophages and surrounding reactive gliosis."
img_1398,855,383.41,489.9,Fig. 23.6 Cerebral infarction. (C) Old intracortical infarcts are seen as areas of tissue loss and residual gliosis.
img_1404,857,72.0,54.0,Fig. 23.8 Cerebral hemorrhage. Massive hypertensive hemorrhage ruptur- ing into a lateral ventricle.
img_1409,858,217.69,493.98,Fig. 23.10 Saccular aneurysms. (B) The circle of Willis is dissected to show a large aneurysm.
img_1410,858,375.01,493.98,Fig. 23.10 Saccular aneurysms. (C) Section through a saccular aneurysm showing the hyalinized fibrous vessel wall. Hematoxylin-eosin stain.
img_1411,858,52.45,493.98,"Fig. 23.10 Saccular aneurysms. (A) View of the base of the brain, dissected to show the circle of Willis with an aneurysm of the anterior cerebral artery (arrow)."
img_1413,859,57.0,54.0,Fig. 23.11 Arteriovenous malformation.
img_1422,863,57.0,54.0,Fig. 23.14 Myelomeningocele. Both meninges and spinal cord parenchyma are included in the cystlike structure visible just above the buttocks.
img_1423,864,45.0,54.0,Fig. 23.15 Perinatal brain injury. This specimen from a patient with periven- tricular leukomalacia contains a central focus of white matter necrosis with a peripheral rim of mineralized axonal processes.
img_1428,867,72.06,53.91,Fig. 23.17 Cryptococcal infection. (A) Whole-brain section showing the numerous areas of tissue destruction associated with the spread of organisms in the perivascular spaces.
img_1429,867,313.98,60.39,"Fig. 23.17 Cryptococcal infection. (B) At higher magnification, it is possible to see the cryptococci in the lesions."
img_1445,871,89.94,53.93,Fig. 23.20 Toxoplasma infection. (A) Abscesses are present in the putamen and thalamus.
img_1446,871,289.86,53.93,"Fig. 23.20 Toxoplasma infection. (B) Free tachyzoites are demonstrated by immunohistochemical staining. Inset, Bradyzoites are present as a pseudocyst, again highlighted by immunohistochemical staining."
img_1447,872,50.91,547.16,"Fig. 23.22 Prion disease. (A) Histologic features of Creutzfeldt-Jakob disease (CJD) include spongiform change in the cerebral cortex. Inset, High magnifica- tion of a neuron with vacuoles."
img_1448,872,301.83,547.16,Fig. 23.22 Prion disease. (B) Variant CJD (vCJD) is characterized by amyloid plaques (inset) that sit in the regions of greatest spongiform change.
img_1459,878,44.99,530.74,Fig. 23.25 Alzheimer disease. (A) Plaques (arrow) contain a central core of amyloid and a surrounding region of dystrophic neurites (Bielschowsky stain).
img_1460,878,216.11,530.74,Fig. 23.25 Alzheimer disease. (B) Immunohistochemical stain for Aβ. Peptide is present in the core of the plaques as well as in the surrounding region.
img_1461,878,386.99,530.74,Fig. 23.25 Alzheimer disease. (C) Neurons containing tangles stained with an antibody specific for tau.
img_1467,880,218.98,549.92,Fig. 23.27 Parkinson disease. (B) Depigmented substantia nigra in idiopathic Parkinson disease.
img_1468,880,53.02,549.92,Fig. 23.27 Parkinson disease. (A) Normal substantia nigra.
img_1469,880,384.94,549.92,Fig. 23.27 Parkinson disease. (C) Lewy body in a neuron from the substantia nigra stains pink.
img_1471,881,321.0,517.95,"Fig. 23.28 Huntington disease. Normal hemisphere (left) compared with a hemisphere with Huntington disease (right) showing atrophy of the striatum and ventricular dilation. Inset, An intranuclear inclusion in a cortical neuron is strongly immunoreactive for ubiquitin. (Gross photo courtesy of Dr. Vonsattel, Columbia University, New York, New York.)"
img_1480,885,57.0,54.0,"Fig. 23.30 In oligodendroglioma, tumor cells have round nuclei, often with a clear cytoplasmic halo. Blood vessels in the background are thin and can form an interlacing pattern."
img_1481,885,321.0,560.03,Fig. 23.31 Microscopic appearance of ependymoma.
img_1486,886,48.03,541.16,Fig. 23.32 Medulloblastoma. (A) Sagittal section of a brain showing medulloblastoma involving the superior vermis of the cerebellum.
img_1487,886,292.71,541.16,"Fig. 23.32 Medulloblastoma. (B) Microscopic appear- ance of medulloblastoma, showing mostly small, blue, primitive-appearing tumor cells."
img_1493,888,45.0,513.05,Fig. 23.34 Metastatic melanoma. Metastatic lesions are distinguished grossly from most primary central nervous system tumors by their multicentricity and well-demarcated margins. The dark color of the tumor nodules in this specimen is due to the presence of melanin.
img_1494,888,51.96,53.93,Fig. 23.33 Meningioma. (A) Parasagittal multilobular meningioma attached to the dura with compression of underlying brain.
img_1495,888,301.92,53.93,Fig. 23.33 Meningioma. (B) Meningioma with a whorled pattern of cell growth and psammoma bodies.
img_1509,895,313.95,61.43,"Fig. 24.3 Chronic psoriasis. (B) Microscopic examination shows marked epidermal hyper- plasia, downward extension of rete ridges (psoriasiform hyperplasia), and prominent parakeratotic scale with infiltrating neutrophils."
img_1510,895,63.99,53.99,Fig. 24.3 Chronic psoriasis. (A) Erythematous psoriatic plaques covered by silvery-white scale.
img_1514,896,45.0,514.39,"Fig. 24.5 Lichen simplex chronicus. Note the distinctive acanthosis, hyper- keratosis, and hypergranulosis. Superficial dermal fibrosis and vascular ectasia, both common features, also are present."
img_1520,897,57.0,54.0,Fig. 24.6 Impetigo. A child’s arm involved by a superficial bacterial infection showing the characteristic erythematous scablike lesions crusted with dried serum.
img_1527,899,69.35,54.53,Fig. 24.8 Levels of blister formation. (A) Subcorneal (as in pemphigus foliaceus).
img_1528,899,237.71,54.53,Fig. 24.8 Levels of blister formation. (B) Suprabasal (as in pemphigus vulgaris).
img_1529,899,404.87,54.53,Fig. 24.8 Levels of blister formation. (C) Subepidermal (as in bullous pemphigoid or dermatitis herpetiformis).
img_1530,899,56.99,452.42,Fig. 24.9 Direct immunofluorescence findings in pemphigus. (A) Pemphigus vulgaris. Note the uniform deposition of immunoglobulin (green) along kera- tinocyte cell membranes in a characteristic “fishnet” pattern.
img_1531,899,182.87,452.42,Fig. 24.9 Direct immunofluorescence findings in pemphigus. (B) Pemphigus foliaceus. Immunoglobulin deposits are confined to superficial layers of the epidermis.
img_1535,900,309.23,223.56,"Fig. 24.11 Pemphigus foliaceus. (A) A typical blister, which is more superfi- cial than those seen in pemphigus vulgaris."
img_1539,900,44.99,244.83,Fig. 24.11 Pemphigus foliaceus. (B) Microscopic appearance of a characteristic subcorneal blister.
img_1545,902,45.0,526.49,"Fig. 24.14 Seborrheic keratosis. A characteristic roughened, brown, waxy lesion that appears to be “stuck on” the skin (inset). Microscopic examination shows an orderly proliferation of uniform, basaloid keratinocytes that tend to form keratin microcysts (horn cysts)."
img_1551,903,56.99,54.24,"Fig. 24.15 Actinic keratosis. (B) Basal cell layer atypia (dysplasia) with epithelial buds associated with marked hyperkeratosis, parakeratosis, and dermal solar elastosis (asterisk)."
img_1552,903,384.83,53.88,"Fig. 24.15 Actinic keratosis. (A) Red, rough (sandpaper-like) lesions owing to excessive scale are present on the cheek and nose."
img_1553,903,240.23,54.24,Fig. 24.15 Actinic keratosis. (C) Squamous cell carcinoma in situ lesion showing full-thickness epithelial atypia.
img_1561,906,54.99,53.99,"Fig. 24.19 Melanocytic nevus. (A) Melanocytic nevi are relatively small, symmetric, and uniformly pigmented."
img_1562,906,298.95,53.99,Fig. 24.19 Melanocytic nevus. (B) A nevus composed of melanocytes that lose pigmentation and become smaller and more dispersed as they extend into the dermis—all signs that speak to the benign nature of the proliferation.
